species,label,requirement,joint_prob,threshold,pass
Luzula spicata,PartialSunAverage,"L=med,M=med,R=med",0.0638,0.6,FALSE
Luzula sudetica,PartialSunAverage,"L=med,M=med,R=med",0.03065,0.6,FALSE
Lycopus europaeus,PartialSunAverage,"L=med,M=med,R=med",0.0052,0.6,FALSE
Lysimachia europaea,PartialSunAverage,"L=med,M=med,R=med",0.08125,0.6,FALSE
Lysimachia maritima,PartialSunAverage,"L=med,M=med,R=med",0.04005,0.6,FALSE
Lysimachia nummularia,PartialSunAverage,"L=med,M=med,R=med",0.01865,0.6,FALSE
Lysimachia vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.0046,0.6,FALSE
Lythrum salicaria,PartialSunAverage,"L=med,M=med,R=med",0.00935,0.6,FALSE
Maackia amurensis,PartialSunAverage,"L=med,M=med,R=med",0.07225,0.6,FALSE
Magnolia grandiflora,PartialSunAverage,"L=med,M=med,R=med",0.0098,0.6,FALSE
Maianthemum bifolium,PartialSunAverage,"L=med,M=med,R=med",0.09035,0.6,FALSE
Malus sylvestris,PartialSunAverage,"L=med,M=med,R=med",0.1542,0.6,FALSE
Malva sylvestris,PartialSunAverage,"L=med,M=med,R=med",0.0037,0.6,FALSE
Matthiola incana,PartialSunAverage,"L=med,M=med,R=med",0.02,0.6,FALSE
Medicago lupulina,PartialSunAverage,"L=med,M=med,R=med",0.0735,0.6,FALSE
Medicago minima,PartialSunAverage,"L=med,M=med,R=med",0.08905,0.6,FALSE
Medicago sativa,PartialSunAverage,"L=med,M=med,R=med",0.0494,0.6,FALSE
Melampyrum arvense,PartialSunAverage,"L=med,M=med,R=med",0.07135,0.6,FALSE
Melampyrum cristatum,PartialSunAverage,"L=med,M=med,R=med",0.0717,0.6,FALSE
Melampyrum pratense,PartialSunAverage,"L=med,M=med,R=med",0.08385,0.6,FALSE
Melampyrum sylvaticum,PartialSunAverage,"L=med,M=med,R=med",0.1964,0.6,FALSE
Melia azedarach,PartialSunAverage,"L=med,M=med,R=med",0.067,0.6,FALSE
Melica ciliata,PartialSunAverage,"L=med,M=med,R=med",0.15785,0.6,FALSE
Melica nutans,PartialSunAverage,"L=med,M=med,R=med",0.1646,0.6,FALSE
Melica uniflora,PartialSunAverage,"L=med,M=med,R=med",0.07625,0.6,FALSE
Melilotus officinalis,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Melittis melissophyllum,PartialSunAverage,"L=med,M=med,R=med",0.0174,0.6,FALSE
Mentha aquatica,PartialSunAverage,"L=med,M=med,R=med",0.00385,0.6,FALSE
Mentha arvensis,PartialSunAverage,"L=med,M=med,R=med",0.00725,0.6,FALSE
Mentha longifolia,PartialSunAverage,"L=med,M=med,R=med",0.003,0.6,FALSE
Menyanthes trifoliata,PartialSunAverage,"L=med,M=med,R=med",0.02615,0.6,FALSE
Mercurialis annua,PartialSunAverage,"L=med,M=med,R=med",0.02645,0.6,FALSE
Mercurialis perennis,PartialSunAverage,"L=med,M=med,R=med",0.04385,0.6,FALSE
Milium effusum,PartialSunAverage,"L=med,M=med,R=med",0.00635,0.6,FALSE
Minuartia verna,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Moehringia trinervia,PartialSunAverage,"L=med,M=med,R=med",0.0381,0.6,FALSE
Molinia caerulea,PartialSunAverage,"L=med,M=med,R=med",0.0369,0.6,FALSE
Moneses uniflora,PartialSunAverage,"L=med,M=med,R=med",0.0127,0.6,FALSE
Morus alba,PartialSunAverage,"L=med,M=med,R=med",0.0266,0.6,FALSE
Muhlenbergia schreberi,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Myosotis alpestris,PartialSunAverage,"L=med,M=med,R=med",0.0584,0.6,FALSE
Myosotis arvensis,PartialSunAverage,"L=med,M=med,R=med",0.0016,0.6,FALSE
Myosotis ramosissima,PartialSunAverage,"L=med,M=med,R=med",0.0393,0.6,FALSE
Myosotis scorpioides,PartialSunAverage,"L=med,M=med,R=med",0.00775,0.6,FALSE
Myosotis sylvatica,PartialSunAverage,"L=med,M=med,R=med",0.0327,0.6,FALSE
Myriophyllum spicatum,PartialSunAverage,"L=med,M=med,R=med",2e-4,0.6,FALSE
Myriophyllum verticillatum,PartialSunAverage,"L=med,M=med,R=med",0.03585,0.6,FALSE
Myrrhis odorata,PartialSunAverage,"L=med,M=med,R=med",0.0687,0.6,FALSE
Myrtus communis,PartialSunAverage,"L=med,M=med,R=med",0.2598,0.6,FALSE
Najas marina,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Narcissus poeticus,PartialSunAverage,"L=med,M=med,R=med",0.00825,0.6,FALSE
Narcissus pseudonarcissus,PartialSunAverage,"L=med,M=med,R=med",0.00405,0.6,FALSE
Nardus stricta,PartialSunAverage,"L=med,M=med,R=med",0.1069,0.6,FALSE
Narthecium ossifragum,PartialSunAverage,"L=med,M=med,R=med",0.00115,0.6,FALSE
Nasturtium officinale,PartialSunAverage,"L=med,M=med,R=med",0.00195,0.6,FALSE
Nelumbo nucifera,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Nerium oleander,PartialSunAverage,"L=med,M=med,R=med",0.1373,0.6,FALSE
Nuphar lutea,PartialSunAverage,"L=med,M=med,R=med",0.01735,0.6,FALSE
Nymphaea alba,PartialSunAverage,"L=med,M=med,R=med",0.0053,0.6,FALSE
Nymphoides peltata,PartialSunAverage,"L=med,M=med,R=med",0.0067,0.6,FALSE
Oenothera biennis,PartialSunAverage,"L=med,M=med,R=med",0.00145,0.6,FALSE
Olea europaea,PartialSunAverage,"L=med,M=med,R=med",0.25075,0.6,FALSE
Ononis striata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Orchis militaris,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Origanum vulgare,PartialSunAverage,"L=med,M=med,R=med",0.0091,0.6,FALSE
Orlaya grandiflora,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ornithogalum collinum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ornithopus compressus,PartialSunAverage,"L=med,M=med,R=med",0.07785,0.6,FALSE
Orthilia secunda,PartialSunAverage,"L=med,M=med,R=med",0.0079,0.6,FALSE
Oryza sativa,PartialSunAverage,"L=med,M=med,R=med",0.08185,0.6,FALSE
Oxalis acetosella,PartialSunAverage,"L=med,M=med,R=med",0.01065,0.6,FALSE
Oxalis stricta,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Oxyria digyna,PartialSunAverage,"L=med,M=med,R=med",0.0239,0.6,FALSE
Panicum capillare,PartialSunAverage,"L=med,M=med,R=med",0.01695,0.6,FALSE
Panicum dichotomiflorum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Papaver rhoeas,PartialSunAverage,"L=med,M=med,R=med",7e-4,0.6,FALSE
Parentucellia viscosa,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Parietaria judaica,PartialSunAverage,"L=med,M=med,R=med",0.01555,0.6,FALSE
Parnassia palustris,PartialSunAverage,"L=med,M=med,R=med",0.0408,0.6,FALSE
Paspalum dilatatum,PartialSunAverage,"L=med,M=med,R=med",0.0372,0.6,FALSE
Paspalum quadrifarium,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pastinaca sativa,PartialSunAverage,"L=med,M=med,R=med",0.00155,0.6,FALSE
Pedicularis comosa,PartialSunAverage,"L=med,M=med,R=med",0.05405,0.6,FALSE
Pedicularis gyroflexa,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pedicularis palustris,PartialSunAverage,"L=med,M=med,R=med",0.0364,0.6,FALSE
Pedicularis sylvatica,PartialSunAverage,"L=med,M=med,R=med",0.06385,0.6,FALSE
Peganum harmala,PartialSunAverage,"L=med,M=med,R=med",0.0803,0.6,FALSE
Persicaria amphibia,PartialSunAverage,"L=med,M=med,R=med",0.03945,0.6,FALSE
Persicaria bistorta,PartialSunAverage,"L=med,M=med,R=med",0.01015,0.6,FALSE
Persicaria hydropiper,PartialSunAverage,"L=med,M=med,R=med",0.01905,0.6,FALSE
Persicaria lapathifolia,PartialSunAverage,"L=med,M=med,R=med",0.01615,0.6,FALSE
Persicaria maculosa,PartialSunAverage,"L=med,M=med,R=med",0.03935,0.6,FALSE
Persicaria vivipara,PartialSunAverage,"L=med,M=med,R=med",0.10965,0.6,FALSE
Petrorhagia prolifera,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Peucedanum cervaria,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Peucedanum oreoselinum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Peucedanum ostruthium,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phalaris arundinacea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phaseolus vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.02505,0.6,FALSE
Phillyrea angustifolia,PartialSunAverage,"L=med,M=med,R=med",0.22635,0.6,FALSE
Phillyrea latifolia,PartialSunAverage,"L=med,M=med,R=med",0.25235,0.6,FALSE
Phleum alpinum,PartialSunAverage,"L=med,M=med,R=med",0.1232,0.6,FALSE
Phleum phleoides,PartialSunAverage,"L=med,M=med,R=med",0.1407,0.6,FALSE
Phleum pratense,PartialSunAverage,"L=med,M=med,R=med",0.0342,0.6,FALSE
Phragmites australis,PartialSunAverage,"L=med,M=med,R=med",0.00825,0.6,FALSE
Physoplexis comosa,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phyteuma betonicifolium,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phyteuma hemisphaericum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phyteuma orbiculare,PartialSunAverage,"L=med,M=med,R=med",0.0088,0.6,FALSE
Phyteuma ovatum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phyteuma scheuchzeri,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Phyteuma spicatum,PartialSunAverage,"L=med,M=med,R=med",0.00105,0.6,FALSE
Phytolacca americana,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Picea abies,PartialSunAverage,"L=med,M=med,R=med",0.00775,0.6,FALSE
Picea glauca,PartialSunAverage,"L=med,M=med,R=med",0.01395,0.6,FALSE
Picea mariana,PartialSunAverage,"L=med,M=med,R=med",0.0032,0.6,FALSE
Picea sitchensis,PartialSunAverage,"L=med,M=med,R=med",0.0023,0.6,FALSE
Picris hieracioides,PartialSunAverage,"L=med,M=med,R=med",0.00425,0.6,FALSE
Pilosella lactucella,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pilosella officinarum,PartialSunAverage,"L=med,M=med,R=med",0.00735,0.6,FALSE
Pilosella piloselloides,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pimpinella major,PartialSunAverage,"L=med,M=med,R=med",0.0059,0.6,FALSE
Pimpinella saxifraga,PartialSunAverage,"L=med,M=med,R=med",0.03335,0.6,FALSE
Pinguicula vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.007,0.6,FALSE
Pinus banksiana,PartialSunAverage,"L=med,M=med,R=med",0.0187,0.6,FALSE
Pinus cembra,PartialSunAverage,"L=med,M=med,R=med",0.1595,0.6,FALSE
Pinus contorta,PartialSunAverage,"L=med,M=med,R=med",0.01635,0.6,FALSE
Pinus densiflora,PartialSunAverage,"L=med,M=med,R=med",0.01075,0.6,FALSE
Pinus halepensis,PartialSunAverage,"L=med,M=med,R=med",0.18325,0.6,FALSE
Pinus koraiensis,PartialSunAverage,"L=med,M=med,R=med",0.0477,0.6,FALSE
Pinus nigra,PartialSunAverage,"L=med,M=med,R=med",0.09005,0.6,FALSE
Pinus pinaster,PartialSunAverage,"L=med,M=med,R=med",0.1048,0.6,FALSE
Pinus pinea,PartialSunAverage,"L=med,M=med,R=med",0.2014,0.6,FALSE
Pinus ponderosa,PartialSunAverage,"L=med,M=med,R=med",0.0079,0.6,FALSE
Pinus radiata,PartialSunAverage,"L=med,M=med,R=med",0.0574,0.6,FALSE
Pinus strobus,PartialSunAverage,"L=med,M=med,R=med",0.0059,0.6,FALSE
Pinus sylvestris,PartialSunAverage,"L=med,M=med,R=med",0.0523,0.6,FALSE
Pinus uncinata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pistacia lentiscus,PartialSunAverage,"L=med,M=med,R=med",0.25185,0.6,FALSE
Pistacia terebinthus,PartialSunAverage,"L=med,M=med,R=med",0.10585,0.6,FALSE
Plantago albicans,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Plantago atrata,PartialSunAverage,"L=med,M=med,R=med",0.09045,0.6,FALSE
Plantago coronopus,PartialSunAverage,"L=med,M=med,R=med",0.01165,0.6,FALSE
Plantago lanceolata,PartialSunAverage,"L=med,M=med,R=med",0.06085,0.6,FALSE
Plantago major,PartialSunAverage,"L=med,M=med,R=med",0.0062,0.6,FALSE
Plantago maritima,PartialSunAverage,"L=med,M=med,R=med",0.06625,0.6,FALSE
Plantago media,PartialSunAverage,"L=med,M=med,R=med",0.00375,0.6,FALSE
Platanthera bifolia,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Platanus occidentalis,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Platycladus orientalis,PartialSunAverage,"L=med,M=med,R=med",0.2236,0.6,FALSE
Poa alpina,PartialSunAverage,"L=med,M=med,R=med",0.07005,0.6,FALSE
Poa angustifolia,PartialSunAverage,"L=med,M=med,R=med",0.0386,0.6,FALSE
Poa annua,PartialSunAverage,"L=med,M=med,R=med",0.02775,0.6,FALSE
Poa bulbosa,PartialSunAverage,"L=med,M=med,R=med",0.0685,0.6,FALSE
Poa compressa,PartialSunAverage,"L=med,M=med,R=med",0.05005,0.6,FALSE
Poa glauca,PartialSunAverage,"L=med,M=med,R=med",0.01895,0.6,FALSE
Poa nemoralis,PartialSunAverage,"L=med,M=med,R=med",0.13405,0.6,FALSE
Poa pratensis,PartialSunAverage,"L=med,M=med,R=med",0.0161,0.6,FALSE
Poa supina,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Poa trivialis,PartialSunAverage,"L=med,M=med,R=med",0.0142,0.6,FALSE
Polygala vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.1005,0.6,FALSE
Polygonatum multiflorum,PartialSunAverage,"L=med,M=med,R=med",0.0079,0.6,FALSE
Polygonatum odoratum,PartialSunAverage,"L=med,M=med,R=med",0.04325,0.6,FALSE
Polygonatum verticillatum,PartialSunAverage,"L=med,M=med,R=med",0.011,0.6,FALSE
Polygonum aviculare,PartialSunAverage,"L=med,M=med,R=med",0.1739,0.6,FALSE
Polygonum rurivagum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pontederia cordata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Populus alba,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Populus balsamifera,PartialSunAverage,"L=med,M=med,R=med",1e-4,0.6,FALSE
Populus deltoides,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Populus nigra,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Populus tremula,PartialSunAverage,"L=med,M=med,R=med",1e-4,0.6,FALSE
Populus tremuloides,PartialSunAverage,"L=med,M=med,R=med",5e-5,0.6,FALSE
Portulaca oleracea,PartialSunAverage,"L=med,M=med,R=med",0.01175,0.6,FALSE
Potamogeton alpinus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Potamogeton berchtoldii,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Potamogeton crispus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Potamogeton lucens,PartialSunAverage,"L=med,M=med,R=med",0.00195,0.6,FALSE
Potamogeton natans,PartialSunAverage,"L=med,M=med,R=med",0.0547,0.6,FALSE
Potamogeton nodosus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Potamogeton perfoliatus,PartialSunAverage,"L=med,M=med,R=med",0.0172,0.6,FALSE
Potentilla alba,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Potentilla aurea,PartialSunAverage,"L=med,M=med,R=med",0.06645,0.6,FALSE
Potentilla crantzii,PartialSunAverage,"L=med,M=med,R=med",0.0884,0.6,FALSE
Potentilla erecta,PartialSunAverage,"L=med,M=med,R=med",0.11755,0.6,FALSE
Potentilla norvegica,PartialSunAverage,"L=med,M=med,R=med",0.01135,0.6,FALSE
Potentilla reptans,PartialSunAverage,"L=med,M=med,R=med",0.03275,0.6,FALSE
Prenanthes purpurea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Primula auricula,PartialSunAverage,"L=med,M=med,R=med",0.00945,0.6,FALSE
Primula elatior,PartialSunAverage,"L=med,M=med,R=med",0.01225,0.6,FALSE
Primula farinosa,PartialSunAverage,"L=med,M=med,R=med",0.0131,0.6,FALSE
Primula glaucescens,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Primula hirsuta,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Primula veris,PartialSunAverage,"L=med,M=med,R=med",0.04535,0.6,FALSE
Prunella grandiflora,PartialSunAverage,"L=med,M=med,R=med",0.0611,0.6,FALSE
Prunella laciniata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Prunella vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.02775,0.6,FALSE
Prunus armeniaca,PartialSunAverage,"L=med,M=med,R=med",0.10780000000000001,0.6,FALSE
Prunus avium,PartialSunAverage,"L=med,M=med,R=med",0.05475,0.6,FALSE
Prunus cerasifera,PartialSunAverage,"L=med,M=med,R=med",0.12025,0.6,FALSE
Prunus lusitanica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Prunus mahaleb,PartialSunAverage,"L=med,M=med,R=med",0.1879,0.6,FALSE
Prunus padus,PartialSunAverage,"L=med,M=med,R=med",0.0286,0.6,FALSE
Prunus pensylvanica,PartialSunAverage,"L=med,M=med,R=med",0.01095,0.6,FALSE
Prunus persica,PartialSunAverage,"L=med,M=med,R=med",0.04795,0.6,FALSE
Prunus serotina,PartialSunAverage,"L=med,M=med,R=med",0.0581,0.6,FALSE
Prunus spinosa,PartialSunAverage,"L=med,M=med,R=med",0.1769,0.6,FALSE
Pseudotsuga menziesii,PartialSunAverage,"L=med,M=med,R=med",0.0086,0.6,FALSE
Puccinellia distans,PartialSunAverage,"L=med,M=med,R=med",0.0118,0.6,FALSE
Pueraria montana var. lobata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pulmonaria officinalis,PartialSunAverage,"L=med,M=med,R=med",0.00935,0.6,FALSE
Punica granatum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Pyrola minor,PartialSunAverage,"L=med,M=med,R=med",0.01065,0.6,FALSE
Quercus alba,PartialSunAverage,"L=med,M=med,R=med",0.02545,0.6,FALSE
Quercus cerris,PartialSunAverage,"L=med,M=med,R=med",0.0484,0.6,FALSE
Quercus faginea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Quercus ilex,PartialSunAverage,"L=med,M=med,R=med",0.14545,0.6,FALSE
Quercus macrocarpa,PartialSunAverage,"L=med,M=med,R=med",0.0234,0.6,FALSE
Quercus mongolica,PartialSunAverage,"L=med,M=med,R=med",0.02165,0.6,FALSE
Quercus petraea,PartialSunAverage,"L=med,M=med,R=med",0.025,0.6,FALSE
Quercus robur,PartialSunAverage,"L=med,M=med,R=med",0.0306,0.6,FALSE
Quercus rubra,PartialSunAverage,"L=med,M=med,R=med",0.03525,0.6,FALSE
Quercus suber,PartialSunAverage,"L=med,M=med,R=med",0.1492,0.6,FALSE
Quercus velutina,PartialSunAverage,"L=med,M=med,R=med",0.01925,0.6,FALSE
Ranunculus aconitifolius,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ranunculus acris,PartialSunAverage,"L=med,M=med,R=med",0.0083,0.6,FALSE
Ranunculus aquatilis,PartialSunAverage,"L=med,M=med,R=med",0.0664,0.6,FALSE
Ranunculus arvensis,PartialSunAverage,"L=med,M=med,R=med",0.03345,0.6,FALSE
Ranunculus bulbosus,PartialSunAverage,"L=med,M=med,R=med",0.0099,0.6,FALSE
Ranunculus fluitans,PartialSunAverage,"L=med,M=med,R=med",0.0151,0.6,FALSE
Ranunculus gramineus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ranunculus penicillatus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ranunculus platanifolius,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ranunculus repens,PartialSunAverage,"L=med,M=med,R=med",0.0019,0.6,FALSE
Ranunculus sceleratus,PartialSunAverage,"L=med,M=med,R=med",0.00355,0.6,FALSE
Ranunculus thora,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ranunculus trichophyllus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rapistrum rugosum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ratibida pinnata,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Reseda phyteuma,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Reynoutria japonica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rhamnus alaternus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rhamnus cathartica,PartialSunAverage,"L=med,M=med,R=med",0.2143,0.6,FALSE
Rhamnus lycioides,PartialSunAverage,"L=med,M=med,R=med",0.2036,0.6,FALSE
Rhinanthus glacialis,PartialSunAverage,"L=med,M=med,R=med",0.151,0.6,FALSE
Rhinanthus minor,PartialSunAverage,"L=med,M=med,R=med",0.0617,0.6,FALSE
Rhododendron maximum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rhus typhina,PartialSunAverage,"L=med,M=med,R=med",0.04355,0.6,FALSE
Rhynchospora alba,PartialSunAverage,"L=med,M=med,R=med",0.0872,0.6,FALSE
Ribes alpinum,PartialSunAverage,"L=med,M=med,R=med",0.2327,0.6,FALSE
Ribes divaricatum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Ribes rubrum,PartialSunAverage,"L=med,M=med,R=med",0.1061,0.6,FALSE
Ribes sanguineum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Robinia pseudoacacia,PartialSunAverage,"L=med,M=med,R=med",0.08285,0.6,FALSE
Rubus caesius,PartialSunAverage,"L=med,M=med,R=med",0.04595,0.6,FALSE
Rubus chamaemorus,PartialSunAverage,"L=med,M=med,R=med",0.10005,0.6,FALSE
Rubus parviflorus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rubus saxatilis,PartialSunAverage,"L=med,M=med,R=med",0.10495,0.6,FALSE
Rumex acetosa,PartialSunAverage,"L=med,M=med,R=med",0.00265,0.6,FALSE
Rumex acetosella,PartialSunAverage,"L=med,M=med,R=med",0.1503,0.6,FALSE
Rumex aquaticus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Rumex crispus,PartialSunAverage,"L=med,M=med,R=med",0.05265,0.6,FALSE
Rumex obtusifolius,PartialSunAverage,"L=med,M=med,R=med",5e-5,0.6,FALSE
Sagina procumbens,PartialSunAverage,"L=med,M=med,R=med",0.0057,0.6,FALSE
Salicornia europaea,PartialSunAverage,"L=med,M=med,R=med",0.02675,0.6,FALSE
Salix alba,PartialSunAverage,"L=med,M=med,R=med",1e-4,0.6,FALSE
Salix babylonica,PartialSunAverage,"L=med,M=med,R=med",8.5e-4,0.6,FALSE
Salix caprea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Salix cinerea,PartialSunAverage,"L=med,M=med,R=med",0.00325,0.6,FALSE
Salix purpurea,PartialSunAverage,"L=med,M=med,R=med",0.0248,0.6,FALSE
Salix repens,PartialSunAverage,"L=med,M=med,R=med",0.069,0.6,FALSE
Salix triandra,PartialSunAverage,"L=med,M=med,R=med",1e-4,0.6,FALSE
Salsola kali,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Salvia glutinosa,PartialSunAverage,"L=med,M=med,R=med",0.00125,0.6,FALSE
Salvia pratensis,PartialSunAverage,"L=med,M=med,R=med",0.00565,0.6,FALSE
Sambucus nigra,PartialSunAverage,"L=med,M=med,R=med",0.015,0.6,FALSE
Samolus valerandi,PartialSunAverage,"L=med,M=med,R=med",0.00195,0.6,FALSE
Sanguisorba minor,PartialSunAverage,"L=med,M=med,R=med",0.09775,0.6,FALSE
Sanguisorba officinalis,PartialSunAverage,"L=med,M=med,R=med",0.05565,0.6,FALSE
Sanicula europaea,PartialSunAverage,"L=med,M=med,R=med",0.02,0.6,FALSE
Saponaria ocymoides,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Saponaria officinalis,PartialSunAverage,"L=med,M=med,R=med",0.02175,0.6,FALSE
Sarracenia purpurea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Saussurea alpina,PartialSunAverage,"L=med,M=med,R=med",0.04635,0.6,FALSE
Saxifraga aizoides,PartialSunAverage,"L=med,M=med,R=med",0.0156,0.6,FALSE
Saxifraga oppositifolia,PartialSunAverage,"L=med,M=med,R=med",0.0334,0.6,FALSE
Saxifraga rotundifolia,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Scabiosa atropurpurea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Schoenoplectus lacustris,PartialSunAverage,"L=med,M=med,R=med",0.001,0.6,FALSE
Schoenus nigricans,PartialSunAverage,"L=med,M=med,R=med",0.10145,0.6,FALSE
Scilla bifolia,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Scleranthus annuus,PartialSunAverage,"L=med,M=med,R=med",0.05065,0.6,FALSE
Scorzoneroides autumnalis,PartialSunAverage,"L=med,M=med,R=med",0.0498,0.6,FALSE
Scorzoneroides helvetica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Scrophularia nodosa,PartialSunAverage,"L=med,M=med,R=med",3e-4,0.6,FALSE
Sedum acre,PartialSunAverage,"L=med,M=med,R=med",0.0056,0.6,FALSE
Sedum album,PartialSunAverage,"L=med,M=med,R=med",0.00145,0.6,FALSE
Sedum tenellum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Sempervivum tectorum,PartialSunAverage,"L=med,M=med,R=med",3e-4,0.6,FALSE
Senecio doronicum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Senecio inaequidens,PartialSunAverage,"L=med,M=med,R=med",0.12815,0.6,FALSE
Senecio nemorensis,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Senecio ovatus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Senecio vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.0029,0.6,FALSE
Sequoia sempervirens,PartialSunAverage,"L=med,M=med,R=med",0.0076,0.6,FALSE
Sequoiadendron giganteum,PartialSunAverage,"L=med,M=med,R=med",0.0177,0.6,FALSE
Serratula tinctoria,PartialSunAverage,"L=med,M=med,R=med",0.01645,0.6,FALSE
Seseli montanum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Sesleria caerulea,PartialSunAverage,"L=med,M=med,R=med",0.1152,0.6,FALSE
Setaria italica,PartialSunAverage,"L=med,M=med,R=med",0.00265,0.6,FALSE
Setaria parviflora,PartialSunAverage,"L=med,M=med,R=med",0.07085,0.6,FALSE
